"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10378786","R24","DA","1","N","09/21/2021","09/30/2021","07/31/2022","279","R24DA055306","SCHOOLS OF MEDICINE","RFA-DA-21-029","1R24DA055306-01","NINDS:802015\","OTHER RESEARCH-RELATED","2021","NATIONAL INSTITUTE ON DRUG ABUSE","","WINSTON-SALEM","UNITED STATES","ANESTHESIOLOGY","05","937727907","US","9021205","WAKE FOREST UNIVERSITY HEALTH SCIENCES","NC","271570001","Project Narrative This project is relevant to public health because finding ways to treat co-occurring chronic pain and opioid use disorder without stigma will transform health for the individuals, families, and communities experiencing this epidemic. This research aligns with NIH NIDA's goal to pragmatically enhance treatments at the intersection of chronic pain and opioid use disorder while engaging all relevant stakeholders.","11210225; ","ADAMS, MEREDITH C. B.;","SU, SHELLEY","09/30/2021","07/31/2026","addiction; Address; Agreement; Architecture; chronic pain; chronic painful condition; Clinical; Clinical Pathways; Clinical Research; clinical research site; Collaborations; Common Data Element; Communication; Communities; comorbidity; Data; Data Collection; Data Element; data harmonization; data sharing; design; Development; editorial; Education; education research; effective intervention; Epidemic; experience; falls; Family; forest; Fostering; Goals; Health; health disparity; health equity promotion; Health Personnel; Helping to End Addiction Long-term; improved; Individual; Informatics; Infrastructure; innovation; instrument; Investigation; Knowledge; Link; Maps; Measures; meetings; Mental Health; Methods; National Institute of Drug Abuse; novel; Opioid; opioid use disorder; Outcome; Pain; Pathway interactions; Patients; Persons; podcast; Process; programs; Protocols documentation; Psychometrics; Public Health; Research; Risk; skills; social media; social stigma; Structure; tool; Training; Translating; treatment adherence; United States National Institutes of Health; Validation; Work; ","Wake Forest IMPOWR Dissemination Education and Coordination Center (IDEA-CC)","055306","ZRG1","Special Emphasis Panel ","","","01","517429","284586","802015",""
"10223862","U18","DP","5","N","06/09/2021","09/30/2021","09/29/2022","945","U18DP006534","","RFA-DP-20-002","5U18DP006534-02","NCCDPHP:250000\","OTHER RESEARCH-RELATED","2021","NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO","","LOS ANGELES","UNITED STATES","","33","092530369","US","577505","UNIVERSITY OF CALIFORNIA LOS ANGELES","CA","900952000","PROJECT NARRATIVE/PUBLIC HEALTH RELEVANCE STATEMENT The UCLA-led Central Coordinating Center (CCC) for the Natural Experiment Research Centers will work across individual study sites to support and sustain them as a research Network evaluating real-world programs designed to enhance diabetes prevention and treatment. The CCC will provide common administrative and technical support for in-person and telephone/video Network meetings, facilitate communications between study sites and the Centers for Disease Control and Prevention (CDC), and promote the accomplishments of the Network to audiences beyond those reached by an individual site.","8589309; ","DURU, OBIDIUGWU KENRIK,;","","09/30/2020","09/29/2025","","UCLA-led Central Coordinating Center (CCC) for the Natural Experiment Research Network","006534","ZDP1","Special Emphasis Panel ","","","02","","","250000",""
"10370056","K01","CE","1","N","08/31/2021","09/30/2021","09/29/2022","136","K01CE003321","UNIVERSITY-WIDE","RFA-CE-21-003","1K01CE003321-01","NCIPC:123442\","OTHER RESEARCH-RELATED","2021","NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL","","HADLEY","UNITED STATES","NONE","02","153926712","US","850904","UNIVERSITY OF MASSACHUSETTS AMHERST","MA","010359450","PROJECT NARRATIVE Early-life exposure to intimate partner violence (IPV) puts children at risk for future violence victimization and perpetration through its effects on mental health outcomes. Trauma socialization (TS) ? or the processes by which caregivers communicate information and perspectives about trauma, danger, and fear ? is one modifiable process that may shape children?s pathways to risk for future violence involvement. The proposed study examines the effects of TS on children?s early symptoms of aggression, PTSD, and internalizing problems; as well as the effects of TS on children?s physiological stress regulation.","15875786; ","GALANO, MARIA M;","PANERO, MARIA SUSANA","09/30/2021","09/29/2023","","Trauma Socialization as a Cross-Cutting Risk Factor for Violence Perpetration and Victimization","003321","ZCE1","Special Emphasis Panel ","","","01","","","123442",""
"10246149","U01","GH","5","N","07/23/2021","09/30/2021","09/29/2022","326","U01GH002259","","RFA-GH-19-005","5U01GH002259-03","COGH:535000\NCIRD:1338788\NCZVBED:1006000\","Non-SBIR/STTR RPGs","2021","Center for Global Health","","DHAKA","BANGLADESH","","","731524711","BG","3422401","INTERNATIONAL CTR/DIARRHOEAL DIS RES","","1212","Project Narrative (Relevance) Bangladesh is one of the most densely populated countries, both in terms of human and animal population. Close living arrangements with animals and poultry, poverty, lack of regulations, poor infection control hygiene practices and inadequate resources, exacerbates the risk of emerging infections, making the country a hotspot for the emergence of a number of infectious diseases, including those with epidemic or pandemic potential. Our research focuses on detection and response, building on our existing partnerships and surveillance capabilities and aims to provide important data for prioritizing emerging infections for public health intervention in Bangladesh. The proposed projects address important public health problems of Bangladesh, which will provide clinicians and policy makers with data to make public health decisions. Our surveillances support International Health Regulations (IHR), Global Influenza Surveillance and Response System (GISRS), global health security and global surveillances. The integration of human, veterinary, and environmental sectors, as proposed by the `One Health' approach, in our research is expected to result in earlier warning of emerging infectious diseases and provide us with a better opportunity to respond to potential spill-over threats.","10499124; ","BANU, SAYERA ;","","09/30/2019","09/29/2022","","Advancing Public Health Research in Bangladesh","002259","ZGH1","Special Emphasis Panel ","","","03","","","2879788",""
"10496042","U54","CA","3","N","09/27/2021","04/01/2021","03/31/2022","","U54CA217376","","PA-21-071","3U54CA217376-04S1","NCI:54749\","RESEARCH CENTERS","2021","NATIONAL CANCER INSTITUTE","","TEMPE","UNITED STATES","","09","943360412","US","488301","ARIZONA STATE UNIVERSITY-TEMPE CAMPUS","AZ","852876011","","6486040 (contact); 1927916; ","MALEY, CARLO  (contact); SHIBATA, DARRYL K;","HUGHES, SHANNON K","04/12/2018","03/31/2023","","Admin-Core-001","217376","ZCA1","Special Emphasis Panel ","6573","S1","04","39839","14910","","54749"
"10361176","U01","DP","5","N","05/28/2021","09/30/2021","09/29/2022","283","U01DP006436","SCHOOLS OF MEDICINE","RFA-DP-19-004","5U01DP006436-03","NCCDPHP:699998\","Non-SBIR/STTR RPGs","2021","NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO","","NEW YORK","UNITED STATES","OPHTHALMOLOGY","13","621889815","US","1833205","COLUMBIA UNIVERSITY HEALTH SCIENCES","NY","100323725","Columbia University in the City of New York proposes a new public health model to increase engagement, detection, and management of glaucoma, vision impairment, cataracts, and other eye diseases in vulnerable populations in New York City. With the support of government, community, University, and industry partners, Columbia University Irving Medical Center Department of Ophthalmology has designed the Manhattan Vision Screening and Follow-up Study in Vulnerable Populations, a cluster randomized controlled trial, to identify and implement innovative strategies to engage populations most at risk, most vulnerable, and least likely to have access to eye care. The study population is comprised of disadvantaged men and women ?40 years old of diverse race/ethnicity (primarily African American and Hispanic/Latino), with high rates of inadequate eye care, living in affordable housing buildings in New York City.","10421777; ","HARK, LISA A.;","","09/30/2019","09/29/2024","","Manhattan Vision Screening and Follow-Up Study in Vulnerable Populations","006436","ZDP1","Special Emphasis Panel ","","","03","","","699998",""
"10251968","R18","HS","5","N","09/14/2021","09/30/2021","09/29/2022","226","R18HS027261","","RFA-HS-19-001","5R18HS027261-03","AHRQ:608258\","OTHER RESEARCH-RELATED","2021","AGENCY FOR HEALTHCARE RESEARCH AND QUALITY","","KENT","UNITED STATES","","13","041071101","US","1523302","KENT STATE UNIVERSITY","OH","442420001","Narrative/Relevance Trauma rooms are high-risk environments prepared to respond to unpredictable traumatic events that are life- threatening to patients. Preventable errors that lead to increased mortality are often due to deficits in one or more of the components of the work system and manifest themselves in workflow, interruptions, disruptions, technology integration, and sensory attributes as they relate to technology, tasks, organization, and people within the physical environment. This study is the first to examine how the design of the physical environment can improve patient safety in trauma rooms and is the first to create a model for future trauma room design to improve patient safety and care.","15013377; ","BAYRAMZADEH, SARA ;","RODRICK, DAVID","09/30/2019","09/29/2023","","Towards a Model of Safety and Care for Trauma Room Design","027261","ZHS1","Special Emphasis Panel ","","","03","","","608258",""
"10317916","R01","AG","1","N","09/16/2021","09/30/2021","05/31/2022","866","R01AG074584","SCHOOLS OF MEDICINE","PA-20-185","1R01AG074584-01","NIA:381250\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","GAINESVILLE","UNITED STATES","NEUROSCIENCES","03","969663814","US","513806","UNIVERSITY OF FLORIDA","FL","326115500","At least more than one million individuals may have suffered a mild traumatic brain injuries (mTBIs) in the US in any single year, and the long term neurological consequences are devastating. Our proposal focuses on the molecular intersection of mild TBI with neuropathological signs of dementia. Given our expertise in the molecular pathways converging on the endoplasmic reticulum, we are optimally position to successfully complete the proposed work and identify novel therapeutic intervention strategies.","10569691; ","ABISAMBRA, JOSE FRANCISCO;","OPANASHUK, LISA A","09/30/2021","05/31/2026","Adopted; Affect; aged; aging population; Alzheimer's Disease; Alzheimer's disease related dementia; Alzheimer's disease risk; Animals; Area; base; Biological Markers; Blood; Brain; brain cell; brain dysfunction; Brain Injuries; brain parenchyma; Cell Death; cell type; Cessation of life; Chemicals; Chronic; Clinical; Closed head injuries; Cognitive; cognitive benefits; cognitive testing; cohort; Craniocerebral Trauma; Data; Dementia; Deposition; Disease; Electrophysiology (science); Endoplasmic Reticulum; endoplasmic reticulum stress; Event; experimental study; Functional Magnetic Resonance Imaging; genetic manipulation; Grant; high risk; Hyperactivity; Image; imaging approach; Immunohistochemistry; Impaired cognition; In Vitro; in vivo; in vivo evaluation; Individual; inhibitor/antagonist; injured; Injury; Intervention; Link; Magnetic Resonance Imaging; Manganese; Measures; Mediating; mild traumatic brain injury; Modeling; Molecular; Molecular Conformation; mouse model; Mus; Nerve Degeneration; Neurodegenerative Disorders; neurofibrillary tangle formation; Neurofibrillary Tangles; Neurologic; Neuronal Dysfunction; neurotoxic; new therapeutic target; non-invasive imaging; novel; novel marker; novel therapeutic intervention; Outcome Measure; Pathogenesis; Pathogenicity; Pathologic; Pathology; Pathway interactions; Patients; Positioning Attribute; prevent; primary outcome; Production; protein aggregation; Proteins; Proteomics; Recording of previous events; recruit; repository; Research; Resistance; Resources; secondary outcome; sensor; Serum; Severities; Signal Transduction; stem; Surveys; tau aggregation; tau Proteins; Tauopathies; Techniques; Testing; Therapeutic; therapeutic evaluation; therapeutic target; Time; Tissues; Transgenic Mice; translatome; Traumatic Brain Injury; United States; Viral; Wild Type Mouse; Work; ","The molecular intersection of tau, TBI, and PERK","074584","NOMD","Neural Oxidative Metabolism and Death Study Section ","","","01","250000","131250","381250",""
"10364868","R01","DK","1","N","09/24/2021","09/30/2021","04/30/2022","847","R01DK128100","SCHOOLS OF MEDICINE","PAS-20-160","1R01DK128100-01A1","NIDDK:328766\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","PITTSBURGH","UNITED STATES","INTERNAL MEDICINE/MEDICINE","18","004514360","US","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PA","152133203","Project Narrative Critically ill patients with acute kidney injury and fluid overload who are frequently treated by fluid removal during dialysis are at an increased risk of complications and death. Both slower and faster rates of fluid removal may cause injury to the vital organs. This proposed clinical trial will examine the feasibility of restrictive compared with a liberal rate of fluid removal in order to develop effective treatments for fluid overload and to improve the health of critically ill patients.","15340019; 9751248 (contact); ","KASHANI, KIANOUSH B; MURUGAN, RAGHAVAN  (contact);","SCHULMAN, IVONNE HERNANDEZ","09/30/2021","04/30/2024","Acute; Acute Renal Failure with Renal Papillary Necrosis; adherence rate; Antihypertensive Agents; Arrhythmia; Blood flow; Cardiac; Caring; Cessation of life; clinical center; clinical practice; Clinical Practice Guideline; Clinical Trials; Cluster randomized trial; comparative effectiveness; Critical Care; Critical Illness; Dependence; design; Diabetes Mellitus; Dialysis procedure; Digestive System Disorders; effective therapy; Evaluation; evidence base; Excision; experience; Fluid overload; Goals; Health; Hemodialysis; Hospital Mortality; Hospitals; Hour; Hypotension; improved; improved outcome; Injury; Injury to Kidney; Institutes; Intensive Care Units; Kidney Diseases; Kidney Failure; Knowledge; Length of Stay; Liquid substance; Measures; Mechanical ventilation; Mission; Morbidity - disease rate; mortality; mortality risk; Multi-Institutional Clinical Trial; Myocardial Ischemia; Observational Study; Organ; Outcome; Outpatients; patient oriented; Patient Recruitments; Patient-Focused Outcomes; Patients; Phase; Physicians; Population; Positioning Attribute; Pragmatic clinical trial; pragmatic trial; Protocols documentation; Randomized; Randomized Clinical Trials; randomized trial; recruit; Renal function; Renal Replacement Therapy; Residual state; response; Risk; safety outcomes; secondary analysis; secondary outcome; System; therapy design; Time; treatment arm; treatment group; Ultrafiltration; Unit of Measure; Work; ","REstrictive versus LIberal rate of Extracorporeal Volume removal Evaluation in Acute Kidney Injury (RELIEVE-AKI)","128100","PBKD","Pathobiology of Kidney Disease Study Section ","","A1","01","219933","108833","328766",""
"10385311","R44","DA","2","N","09/22/2021","09/30/2021","08/31/2022","279","R44DA050349","","RFA-DA-19-019","2R44DA050349-02","NIDA:1151331\","SBIR-STTR RPGs","2021","NATIONAL INSTITUTE ON DRUG ABUSE","","POTOMAC","UNITED STATES","","06","080691955","US","10054069","CREATIVE BIO-PEPTIDES, INC.","MD","208541836","8. Project Narrative Medication-assisted treatments (MAT) for opioid use disorders (OUDs) can cause suffering from common side effects, may produce opioid withdrawal symptoms, don?t work for everyone, and are underutilized. Expanding the treatment options for OUD has the potential to increase treatment rates and provide more effective, individualized care for people with OUD and potentially to engage more people with treatment-resistant OUD in receiving care. Creative Bio-Peptides is developing oral RAP-103, a safe non-opioid treatment for OUD that can block motivation to maintain opioid use and mitigate signs of opioid withdrawal, as a novel treatment for substance use disorders.","15907098; ","RUFF, MICHAEL R;","CONRAD, CHRISTOPHER GARNER","09/30/2019","08/31/2023","addiction; Adherence; adherence rate; Affect; Ambulatory Care; American; Animal Model; animal safety; Animals; Area; base; Behavior; behavior influence; Behavioral; behavioral study; Biological Assay; Biological Availability; Biological Markers; Brain; Buprenorphine; Cardiovascular system; Caring; Cessation of life; chemokine; chemokine receptor; Clinical; clinical development; craving; cytokine; Data; Data Analytics; Dependence; design; Development; Dopamine; Dose; Drug abuse; Drug Kinetics; drug of abuse; Drug Stability; Economic Burden; experience; experimental study; Female; first-in-human; Goals; Gold; Health Professional; Health Services Accessibility; Helping to End Addiction Long-term; Heroin; Human; human model; Immune signaling; improved; Individual; innovation; Maintenance; male; manufacturing scale-up; Measures; Medical Staff; medication-assisted treatment; Metabolic; Methadone; Modeling; Morphine Dependence; Motivation; mu opioid receptors; Naloxone; Neurobiology; non-opioid analgesic; novel; novel strategies; Nucleus Accumbens; Opioid; opioid agonist therapy; opioid overdose; opioid use; opioid use disorder; opioid withdrawal; Oral; Outcome; Oxycodone; Pathway interactions; Patients; Peptides; personalized care; Pharmaceutical Preparations; Phase; Plasma; pre-clinical; preclinical safety; prescription opioid; Program Development; programs; Psychological reinforcement; Rattus; receptor; Recovery; Regimen; reinforcer; Reporting; Research Personnel; Resistance; respiratory; response; Rewards; Risk; Rodent; Rodent Model; Safety; safety study; safety testing; Self Administration; sex; Sex Differences; side effect; Small Business Innovation Research Grant; social stigma; stability testing; Suboxone; Substance abuse problem; Substance Use Disorder; substance use treatment; Sucrose; Testing; Toxicokinetics; treatment duration; Ventilatory Depression; Withdrawal; Withdrawal Symptom; Work; ","Development of a Novel Chemokine Receptor Antagonist as a Treatment for Opioid Use Disorder","050349","ZDA1","Special Emphasis Panel ","","","02","","","1151331",""
"10493996","U19","CA","3","N","09/27/2021","04/01/2021","03/31/2022","","U19CA203654","","PA-18-842","3U19CA203654-05S1","NCI:228106\","Non-SBIR/STTR RPGs","2021","NATIONAL CANCER INSTITUTE","","HOUSTON","UNITED STATES","","09","051113330","US","481201","BAYLOR COLLEGE OF MEDICINE","TX","770303411","","1881790 (contact); 6717605; 8948631; 7043086; ","AMOS, CHRISTOPHER I. (contact); BRENNAN, PAUL JOSEPH; HUNG, RAYJEAN J.; LIN, XIHONG ;","CARRICK, DANIELLE M","08/01/2017","03/31/2023","","Admin-Core-001","203654","ZCA1","Special Emphasis Panel ","5717","S1","05","142566","85540","","228106"
"10292333","R15","GM","1","N","09/20/2021","09/30/2021","08/31/2024","859","R15GM143724","ORGANIZED RESEARCH UNITS","PAR-18-714","1R15GM143724-01","NIGMS:444015\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES","","BATON ROUGE","UNITED STATES","NONE","06","075050765","US","577907","LOUISIANA STATE UNIV A&M COL BATON ROUGE","LA","708030001","Project Narrative Lipoxygenases are enzymes that contribute to the initiation and resolution of inflammation by generating specific lipid oxygenation products. The proposed project will elucidate the structural details of two human lipoxygenases at atomic resolution in conformational states suitable for drug discovery. The application will provide information on how these enzymes acquire substrate from the lipid bilayer, and the conformational remodeling these molecular machines undergo to partition into different subcellular locations.","11223718; ","GILBERT, NATHANIEL ;","WANG, FEI","09/30/2021","08/31/2024","Active Sites; Adopted; Allergic rhinitis; Amino Acids; analog; Arachidonate 15-Lipoxygenase; Arachidonate 5-Lipoxygenase; Arachidonic Acids; Asthma; base; Binding; Binding Proteins; Binding Sites; Biological; Biophysics; Burial; Cause of Death; Choline; Chronic; Collaborations; Colorado; Complex; Crystallization; Cytoplasm; Cytosol; Data; design; Detergents; Deuterium; Development; drug discovery; enzyme structure; Enzymes; Feedback; flexibility; Funding; Generations; Goals; Health; Human; Hydrogen; Hydrophobic Interactions; Hydrophobicity; Incidence; Infection; Inflammation; Inflammatory; inhibitor/antagonist; innovation; Institution; Iron; Kinetics; Leukotrienes; Ligands; Link; Lipid Bilayers; Lipid Binding; Lipids; Lipoxygenase; Lipoxygenase 2; Location; Louisiana; Mass Spectrum Analysis; Membrane; Methods; mimetics; Molecular; Molecular Conformation; Molecular Machines; monolayer; mutant; Mutation; Names; oxidation; oxidative damage; Oxygen; Partner in relationship; Pathway interactions; Peptides; Peripheral; Phase; Phospholipids; Play; Polyunsaturated Fatty Acids; Positioning Attribute; Protein Isoforms; Proteins; Regulation; Research; Resolution; response; Rest; Roentgen Rays; Role; Sampling; Series; Site; small molecule inhibitor; Structure; Students; Techniques; Temperature; Testing; Tissues; Training; undergraduate student; Universities; Variant; X ray diffraction analysis; X-Ray Crystallography; ","Conformational Flexibility of Lipoxygenases and its Role in Regulation and Substrate Acquisition.","143724","MSFA","Macromolecular Structure and Function A Study Section ","","","01","323217","120798","444015",""
"10274447","P30","AG","1","N","09/21/2021","09/30/2021","05/31/2022","866","P30AG073105","SCHOOLS OF MEDICINE","RFA-AG-21-009","1P30AG073105-01","NIA:4058926\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE ON AGING","","PHILADELPHIA","UNITED STATES","BIOSTATISTICS & OTHER MATH SCI","03","042250712","US","6463801","UNIVERSITY OF PENNSYLVANIA","PA","191046205","Successful aging in the home can greatly improve quality of life, improve health outcomes, and reduce burden on the healthcare system. The goal of this project is to establish a national collaboratory for the development, evaluation, and implementation of artificial intelligence software and new technologies to facilitate health aging in the home. The collaboratory will include a diversity of experts including clinicians, computer scientists, engineers, patients, and caregivers to facilitate this goal.","8375013; 1986828; 6356426 (contact); ","DEMIRIS, GEORGE ; KARLAWISH, JASON H; MOORE, JASON H. (contact);","SALIVE, MARCEL","09/30/2021","05/31/2026","Address; Adult; Aging; aging in place; Alzheimer's Disease; Alzheimer's disease related dementia; Artificial Intelligence; base; Caregivers; Caring; Clinical; Clinical assessments; clinical care; Clinical Data; clinical decision support; clinical translation; collaboratory; Collection; Communication; community based service; Computer software; computerized data processing; Computers; Data; Data Analyses; data integration; data pipeline; Decision Support Model; Development; Elderly; Electronic Health Record; Engineering; Ethics; Evaluation; experience; Family; Feedback; Funding; Goals; Grant; Health; Healthcare Systems; healthy aging; Home; Home environment; improved; Industry; industry partner; innovative technologies; Insurance; Lead; member; Methods; Mission; Modeling; Monitor; new technology; Outcome; Patients; Pilot Projects; point of care; Policies; Process; Program Development; programs; Quality of life; Regulation; Rural; Rural Population; Science; Scientist; success; synergism; Technology; tool; Training; Translations; Underserved Population; Validation; Vision; Work; ","Penn Artificial Intelligence and Technology Collaboratory for Healthy Aging","073105","ZAG1","Special Emphasis Panel ","","","01","2497800","1561126","4058926",""
